penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
2061,21721,Adult casual employees—ordinary and penalty rates,,Ordinary hours,125.0,,25.51,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,26.85,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,20.2,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,10.6,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,18.39,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,31.59,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,24.54,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.07,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
2061,21721,Adult casual employees—ordinary and penalty rates,,Ordinary hours,125.0,,26.49,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,28.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,12.71,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,21.64,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,22.75,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,21.19,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
2061,21721,Adult casual employees—ordinary and penalty rates,,Ordinary hours,125.0,,27.4,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,27.63,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,15.34,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,14.83,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,32.5,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,18.4,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
2061,21721,Adult casual employees—ordinary and penalty rates,,Ordinary hours,125.0,,28.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5700,22743,Full-time and part-time adult apprentices—waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,22.62,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,21.48,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,18.01,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,15.66,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5700,22743,Full-time and part-time adult apprentices—waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,23.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,26.08,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,9.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
2061,21721,Adult casual employees—ordinary and penalty rates,,Ordinary hours,125.0,,30.68,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,12.7,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,30.68,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,21.19,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.01,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,15.01,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
2061,21721,Adult casual employees—ordinary and penalty rates,,Ordinary hours,125.0,,31.5,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,12.06,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,22.37,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,18.48,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,16.16,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,21.94,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.63,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,14.25,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,23.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,23.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,10.96,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,16.93,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,16.44,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,20.55,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,13.15,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,24.18,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.73,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5593,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,100.0,,15.34,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5708,22728,Junior full-time and part-time casino gaming employees—ordinary and penalty rates,,Ordinary hours,100.0,,17.18,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.84,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,22.11,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,14.44,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,9.54,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,26.85,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,11.65,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,17.31,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,13.77,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,31.59,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,15.89,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,20.2,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.07,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,21.19,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,24.54,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,22.75,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,9.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,28.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,12.06,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,27.63,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,14.25,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,16.44,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5716,22730,Junior casual casino gaming employees—ordinary and penalty rates,,Ordinary hours,125.0,,32.5,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,19.73,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,15.34,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,21.92,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5700,22743,Full-time and part-time adult apprentices—waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,22.62,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,18.4,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,10.39,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5700,22743,Full-time and part-time adult apprentices—waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,23.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,12.7,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,21.48,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,15.01,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,12.7,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,17.32,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,26.08,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,20.78,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,15.01,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,23.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5605,22713,Junior casual employees (other than junior office employees)—ordinary and penalty rates,,Ordinary hours,125.0,,30.68,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,18.48,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,11.04,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,21.94,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,13.5,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,,Ordinary hours,100.0,,23.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,15.95,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,18.41,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,22.09,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5614,22716,Junior full-time and part-time office employees—ordinary and penalty rates,,Ordinary hours,100.0,,24.54,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,11.16,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,13.64,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,16.13,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,18.6,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,22.33,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,24.8,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,11.93,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,14.56,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,17.21,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,19.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,23.84,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,26.49,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,12.33,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,15.08,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,17.81,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,20.55,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,24.66,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,27.4,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,12.99,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,15.88,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,18.76,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,21.65,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,25.98,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,28.86,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,13.8,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,16.88,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,19.94,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,23.01,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,27.61,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5643,22718,Junior casual office employees—ordinary and penalty rates,,Ordinary hours,125.0,,30.68,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5596,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Public holiday,225.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5715,22729,Junior full-time and part-time casino gaming employees—overtime rates,,Public holiday,225.0,,39.04,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5600,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,,Public holiday,225.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
2056,21719,Adult full-time and part-time employees—ordinary and penalty rates,,Public holiday,225.0,,44.64,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5596,22711,Junior full-time and part-time employees (other than junior office employees)—ordinary and penalty rates,,Public holiday,225.0,,22.32,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5646,22718,Junior casual office employees—ordinary and penalty rates,,Public holiday,250.0,,,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
5707,22744,Full-time and part-time adult apprentices—waiting apprenticeship—overtime rates,,Public holiday,225.0,,50.9,False,,2021-02-01,2021-10-31,,2020,2022-01-13T16:41:39+00:00
